sample	library	run	r1_file	r2_file	reads_raw_r1	reads_raw_r2	reads_primers_fwd	reads_primers_rvs	reads_filtered_fwd	reads_filtered_rvs	reads_tabled	reads_chimera_checked	reads_tax.length_filtered
e03351-A-20240509	e03351-A-20240509	1	e03351-A_S1_L001_R1_001.fastq.gz	e03351-A_S1_L001_R2_001.fastq.gz	34709	34709	34236	34236	28978	28978	27197	26966	26966
e03351-B-20240509	e03351-B-20240509	1	e03351-B_S97_L001_R1_001.fastq.gz	e03351-B_S97_L001_R2_001.fastq.gz	18204	18204	17950	17950	14327	14327	13666	13569	13569
e03351-C-20240509	e03351-C-20240509	1	e03351-C_S193_L001_R1_001.fastq.gz	e03351-C_S193_L001_R2_001.fastq.gz	26989	26989	26599	26599	17907	17907	17616	17456	17456
e03352-A-20240509	e03352-A-20240509	1	e03352-A_S2_L001_R1_001.fastq.gz	e03352-A_S2_L001_R2_001.fastq.gz	14029	14029	13818	13818	13764	13764	13513	13432	13432
e03352-B-20240509	e03352-B-20240509	1	e03352-B_S98_L001_R1_001.fastq.gz	e03352-B_S98_L001_R2_001.fastq.gz	30125	30125	29710	29710	29590	29590	28542	28305	28305
e03352-C-20240509	e03352-C-20240509	1	e03352-C_S194_L001_R1_001.fastq.gz	e03352-C_S194_L001_R2_001.fastq.gz	25134	25134	24824	24824	24625	24625	24061	23830	23830
e03353-A-20240509	e03353-A-20240509	1	e03353-A_S3_L001_R1_001.fastq.gz	e03353-A_S3_L001_R2_001.fastq.gz	21525	21525	21222	21222	21130	21130	20513	20142	20142
e03353-B-20240509	e03353-B-20240509	1	e03353-B_S99_L001_R1_001.fastq.gz	e03353-B_S99_L001_R2_001.fastq.gz	27272	27272	26887	26887	26719	26719	26043	25313	25313
e03353-C-20240509	e03353-C-20240509	1	e03353-C_S195_L001_R1_001.fastq.gz	e03353-C_S195_L001_R2_001.fastq.gz	25450	25450	25088	25088	21375	21375	20968	20753	20753
e03354-A-20240509	e03354-A-20240509	1	e03354-A_S4_L001_R1_001.fastq.gz	e03354-A_S4_L001_R2_001.fastq.gz	15625	15625	15433	15433	15143	15143	14859	14809	14809
e03354-B-20240509	e03354-B-20240509	1	e03354-B_S100_L001_R1_001.fastq.gz	e03354-B_S100_L001_R2_001.fastq.gz	27534	27534	27124	27124	27015	27015	25653	25489	25489
e03354-C-20240509	e03354-C-20240509	1	e03354-C_S196_L001_R1_001.fastq.gz	e03354-C_S196_L001_R2_001.fastq.gz	29447	29447	29056	29056	14305	14305	13773	13760	13760
e03355-A-20240509	e03355-A-20240509	1	e03355-A_S5_L001_R1_001.fastq.gz	e03355-A_S5_L001_R2_001.fastq.gz	20911	20911	20575	20575	20477	20477	20150	19182	19181
e03355-B-20240509	e03355-B-20240509	1	e03355-B_S101_L001_R1_001.fastq.gz	e03355-B_S101_L001_R2_001.fastq.gz	30818	30818	30378	30378	30305	30305	29826	29501	29501
e03355-C-20240509	e03355-C-20240509	1	e03355-C_S197_L001_R1_001.fastq.gz	e03355-C_S197_L001_R2_001.fastq.gz	34016	34016	33534	33534	32683	32683	32152	31036	31036
e03356-A-20240509	e03356-A-20240509	1	e03356-A_S6_L001_R1_001.fastq.gz	e03356-A_S6_L001_R2_001.fastq.gz	15523	15523	15278	15278	13487	13487	11874	11687	11687
e03356-B-20240509	e03356-B-20240509	1	e03356-B_S102_L001_R1_001.fastq.gz	e03356-B_S102_L001_R2_001.fastq.gz	27312	27312	26884	26884	24605	24605	24302	23761	23759
e03356-C-20240509	e03356-C-20240509	1	e03356-C_S198_L001_R1_001.fastq.gz	e03356-C_S198_L001_R2_001.fastq.gz	27203	27203	26796	26796	25360	25360	24699	24387	24387
e03357-A-20240509	e03357-A-20240509	1	e03357-A_S7_L001_R1_001.fastq.gz	e03357-A_S7_L001_R2_001.fastq.gz	244	244	238	238	69	69	48	48	48
e03357-B-20240509	e03357-B-20240509	1	e03357-B_S103_L001_R1_001.fastq.gz	e03357-B_S103_L001_R2_001.fastq.gz	73	73	73	73	68	68	31	31	31
e03357-C-20240509	e03357-C-20240509	1	e03357-C_S199_L001_R1_001.fastq.gz	e03357-C_S199_L001_R2_001.fastq.gz	24733	24733	24385	24385	24232	24232	23912	23912	23912
e03358-A-20240509	e03358-A-20240509	1	e03358-A_S8_L001_R1_001.fastq.gz	e03358-A_S8_L001_R2_001.fastq.gz	15335	15335	15117	15117	15054	15054	14754	14600	14600
e03358-B-20240509	e03358-B-20240509	1	e03358-B_S104_L001_R1_001.fastq.gz	e03358-B_S104_L001_R2_001.fastq.gz	15900	15900	15645	15645	15568	15568	15027	14745	14745
e03358-C-20240509	e03358-C-20240509	1	e03358-C_S200_L001_R1_001.fastq.gz	e03358-C_S200_L001_R2_001.fastq.gz	15052	15052	14869	14869	4628	4628	4116	4098	4098
e03359-A-20240509	e03359-A-20240509	1	e03359-A_S10_L001_R1_001.fastq.gz	e03359-A_S10_L001_R2_001.fastq.gz	25436	25436	25079	25079	24992	24992	24255	23973	23973
e03359-B-20240509	e03359-B-20240509	1	e03359-B_S106_L001_R1_001.fastq.gz	e03359-B_S106_L001_R2_001.fastq.gz	29655	29655	29258	29258	29130	29130	27949	27346	27346
e03359-C-20240509	e03359-C-20240509	1	e03359-C_S202_L001_R1_001.fastq.gz	e03359-C_S202_L001_R2_001.fastq.gz	30292	30292	29863	29863	29342	29342	28429	27934	27934
e03360-A-20240509	e03360-A-20240509	1	e03360-A_S11_L001_R1_001.fastq.gz	e03360-A_S11_L001_R2_001.fastq.gz	40081	40081	39572	39572	39413	39413	38026	37503	37500
e03360-B-20240509	e03360-B-20240509	1	e03360-B_S107_L001_R1_001.fastq.gz	e03360-B_S107_L001_R2_001.fastq.gz	35987	35987	35544	35544	25579	25579	24504	22087	22087
e03360-C-20240509	e03360-C-20240509	1	e03360-C_S203_L001_R1_001.fastq.gz	e03360-C_S203_L001_R2_001.fastq.gz	37070	37070	36569	36569	26427	26427	25844	25480	25480
e03361-A-20240509	e03361-A-20240509	1	e03361-A_S12_L001_R1_001.fastq.gz	e03361-A_S12_L001_R2_001.fastq.gz	37409	37409	36876	36876	36738	36738	36012	34934	34934
e03361-B-20240509	e03361-B-20240509	1	e03361-B_S108_L001_R1_001.fastq.gz	e03361-B_S108_L001_R2_001.fastq.gz	32151	32151	31700	31700	31593	31593	30563	30353	30353
e03361-C-20240509	e03361-C-20240509	1	e03361-C_S204_L001_R1_001.fastq.gz	e03361-C_S204_L001_R2_001.fastq.gz	35706	35706	35221	35221	32364	32364	31814	31557	31557
e03362-A-20240509	e03362-A-20240509	1	e03362-A_S13_L001_R1_001.fastq.gz	e03362-A_S13_L001_R2_001.fastq.gz	38074	38074	37518	37518	37405	37405	36723	36067	36065
e03362-B-20240509	e03362-B-20240509	1	e03362-B_S109_L001_R1_001.fastq.gz	e03362-B_S109_L001_R2_001.fastq.gz	35635	35635	35076	35076	34951	34951	34172	33549	33549
e03362-C-20240509	e03362-C-20240509	1	e03362-C_S205_L001_R1_001.fastq.gz	e03362-C_S205_L001_R2_001.fastq.gz	40297	40297	39750	39750	39630	39630	39119	38713	38708
e03363-A-20240509	e03363-A-20240509	1	e03363-A_S14_L001_R1_001.fastq.gz	e03363-A_S14_L001_R2_001.fastq.gz	38040	38040	37461	37461	37338	37338	36772	35844	35844
e03363-B-20240509	e03363-B-20240509	1	e03363-B_S110_L001_R1_001.fastq.gz	e03363-B_S110_L001_R2_001.fastq.gz	36833	36833	36266	36266	36146	36146	35510	34624	34624
e03363-C-20240509	e03363-C-20240509	1	e03363-C_S206_L001_R1_001.fastq.gz	e03363-C_S206_L001_R2_001.fastq.gz	42297	42297	41661	41661	41550	41550	40875	39706	39706
e03364-A-20240509	e03364-A-20240509	1	e03364-A_S15_L001_R1_001.fastq.gz	e03364-A_S15_L001_R2_001.fastq.gz	37279	37279	36772	36772	36606	36606	35766	35462	35460
e03364-B-20240509	e03364-B-20240509	1	e03364-B_S111_L001_R1_001.fastq.gz	e03364-B_S111_L001_R2_001.fastq.gz	35983	35983	35474	35474	35315	35315	33875	33511	33509
e03364-C-20240509	e03364-C-20240509	1	e03364-C_S207_L001_R1_001.fastq.gz	e03364-C_S207_L001_R2_001.fastq.gz	23209	23209	22898	22898	22821	22821	22430	22086	22086
e03365-A-20240509	e03365-A-20240509	1	e03365-A_S16_L001_R1_001.fastq.gz	e03365-A_S16_L001_R2_001.fastq.gz	16742	16742	16526	16526	16433	16433	15761	15443	15443
e03365-B-20240509	e03365-B-20240509	1	e03365-B_S112_L001_R1_001.fastq.gz	e03365-B_S112_L001_R2_001.fastq.gz	15883	15883	15647	15647	15559	15559	15110	14838	14838
e03365-C-20240509	e03365-C-20240509	1	e03365-C_S208_L001_R1_001.fastq.gz	e03365-C_S208_L001_R2_001.fastq.gz	16400	16400	16146	16146	16043	16043	15588	15346	15346
e03366-A-20240509	e03366-A-20240509	1	e03366-A_S17_L001_R1_001.fastq.gz	e03366-A_S17_L001_R2_001.fastq.gz	37912	37912	37377	37377	37257	37257	36298	36047	36046
e03366-B-20240509	e03366-B-20240509	1	e03366-B_S113_L001_R1_001.fastq.gz	e03366-B_S113_L001_R2_001.fastq.gz	17336	17336	17106	17106	16657	16657	16308	16227	16227
e03366-C-20240509	e03366-C-20240509	1	e03366-C_S209_L001_R1_001.fastq.gz	e03366-C_S209_L001_R2_001.fastq.gz	27940	27940	27594	27594	27521	27521	27094	26953	26953
e03367-A-20240509	e03367-A-20240509	1	e03367-A_S18_L001_R1_001.fastq.gz	e03367-A_S18_L001_R2_001.fastq.gz	34782	34782	34339	34339	34182	34182	33009	32604	32604
e03367-B-20240509	e03367-B-20240509	1	e03367-B_S114_L001_R1_001.fastq.gz	e03367-B_S114_L001_R2_001.fastq.gz	31023	31023	30619	30619	30457	30457	29353	28649	28649
e03367-C-20240509	e03367-C-20240509	1	e03367-C_S210_L001_R1_001.fastq.gz	e03367-C_S210_L001_R2_001.fastq.gz	32875	32875	32471	32471	32366	32366	31739	30973	30973
e03368-A-20240509	e03368-A-20240509	1	e03368-A_S19_L001_R1_001.fastq.gz	e03368-A_S19_L001_R2_001.fastq.gz	30669	30669	30275	30275	29781	29781	27665	27324	27324
e03368-B-20240509	e03368-B-20240509	1	e03368-B_S115_L001_R1_001.fastq.gz	e03368-B_S115_L001_R2_001.fastq.gz	26922	26922	26547	26547	25786	25786	24742	24358	24358
e03368-C-20240509	e03368-C-20240509	1	e03368-C_S211_L001_R1_001.fastq.gz	e03368-C_S211_L001_R2_001.fastq.gz	25463	25463	25122	25122	8901	8901	8689	8497	8497
e03369-A-20240509	e03369-A-20240509	1	e03369-A_S20_L001_R1_001.fastq.gz	e03369-A_S20_L001_R2_001.fastq.gz	28957	28957	28550	28550	28462	28462	27370	27094	27094
e03369-B-20240509	e03369-B-20240509	1	e03369-B_S116_L001_R1_001.fastq.gz	e03369-B_S116_L001_R2_001.fastq.gz	27360	27360	26967	26967	26849	26849	25381	24910	24910
e03369-C-20240509	e03369-C-20240509	1	e03369-C_S212_L001_R1_001.fastq.gz	e03369-C_S212_L001_R2_001.fastq.gz	25232	25232	24931	24931	23657	23657	22590	22337	22337
e03370-A-20240509	e03370-A-20240509	1	e03370-A_S21_L001_R1_001.fastq.gz	e03370-A_S21_L001_R2_001.fastq.gz	34084	34084	33600	33600	33461	33461	32073	31398	31398
e03370-B-20240509	e03370-B-20240509	1	e03370-B_S117_L001_R1_001.fastq.gz	e03370-B_S117_L001_R2_001.fastq.gz	33600	33600	33148	33148	33019	33019	30886	30602	30602
e03370-C-20240509	e03370-C-20240509	1	e03370-C_S213_L001_R1_001.fastq.gz	e03370-C_S213_L001_R2_001.fastq.gz	36536	36536	36021	36021	35921	35921	34675	34357	34357
e03371-A-20240509	e03371-A-20240509	1	e03371-A_S22_L001_R1_001.fastq.gz	e03371-A_S22_L001_R2_001.fastq.gz	27137	27137	26785	26785	26673	26673	25782	25404	25404
e03371-B-20240509	e03371-B-20240509	1	e03371-B_S118_L001_R1_001.fastq.gz	e03371-B_S118_L001_R2_001.fastq.gz	28901	28901	28451	28451	28293	28293	27157	26641	26640
e03371-C-20240509	e03371-C-20240509	1	e03371-C_S214_L001_R1_001.fastq.gz	e03371-C_S214_L001_R2_001.fastq.gz	30454	30454	30008	30008	29928	29928	29532	29354	29354
e03372-A-20240509	e03372-A-20240509	1	e03372-A_S23_L001_R1_001.fastq.gz	e03372-A_S23_L001_R2_001.fastq.gz	43052	43052	42445	42445	42010	42010	41090	40444	40443
e03372-B-20240509	e03372-B-20240509	1	e03372-B_S119_L001_R1_001.fastq.gz	e03372-B_S119_L001_R2_001.fastq.gz	40207	40207	39664	39664	39479	39479	37852	37577	37577
e03372-C-20240509	e03372-C-20240509	1	e03372-C_S215_L001_R1_001.fastq.gz	e03372-C_S215_L001_R2_001.fastq.gz	40529	40529	39980	39980	39824	39824	38976	38391	38391
e03373-A-20240509	e03373-A-20240509	1	e03373-A_S25_L001_R1_001.fastq.gz	e03373-A_S25_L001_R2_001.fastq.gz	7702	7702	7566	7566	6570	6570	6501	6501	6501
e03373-B-20240509	e03373-B-20240509	1	e03373-B_S121_L001_R1_001.fastq.gz	e03373-B_S121_L001_R2_001.fastq.gz	20746	20746	20377	20377	345	345	53	53	53
e03373-C-20240509	e03373-C-20240509	1	e03373-C_S217_L001_R1_001.fastq.gz	e03373-C_S217_L001_R2_001.fastq.gz	192	192	187	187	123	123	85	85	85
e03374-A-20240509	e03374-A-20240509	1	e03374-A_S26_L001_R1_001.fastq.gz	e03374-A_S26_L001_R2_001.fastq.gz	33272	33272	32798	32798	32657	32657	31578	31451	31451
e03374-B-20240509	e03374-B-20240509	1	e03374-B_S122_L001_R1_001.fastq.gz	e03374-B_S122_L001_R2_001.fastq.gz	16035	16035	15807	15807	15748	15748	14751	14644	14644
e03374-C-20240509	e03374-C-20240509	1	e03374-C_S218_L001_R1_001.fastq.gz	e03374-C_S218_L001_R2_001.fastq.gz	17603	17603	17389	17389	17333	17333	16993	16863	16863
e03375-A-20240509	e03375-A-20240509	1	e03375-A_S27_L001_R1_001.fastq.gz	e03375-A_S27_L001_R2_001.fastq.gz	27849	27849	27468	27468	27373	27373	26162	26038	26038
e03375-B-20240509	e03375-B-20240509	1	e03375-B_S123_L001_R1_001.fastq.gz	e03375-B_S123_L001_R2_001.fastq.gz	25379	25379	24993	24993	16113	16113	15081	14837	14835
e03375-C-20240509	e03375-C-20240509	1	e03375-C_S219_L001_R1_001.fastq.gz	e03375-C_S219_L001_R2_001.fastq.gz	15243	15243	15041	15041	11872	11872	11528	11348	11348
e03376-A-20240509	e03376-A-20240509	1	e03376-A_S28_L001_R1_001.fastq.gz	e03376-A_S28_L001_R2_001.fastq.gz	26278	26278	25898	25898	25758	25758	24348	24248	24248
e03376-B-20240509	e03376-B-20240509	1	e03376-B_S124_L001_R1_001.fastq.gz	e03376-B_S124_L001_R2_001.fastq.gz	14677	14677	14451	14451	14394	14394	13696	13378	13352
e03376-C-20240509	e03376-C-20240509	1	e03376-C_S220_L001_R1_001.fastq.gz	e03376-C_S220_L001_R2_001.fastq.gz	16259	16259	16065	16065	16009	16009	15519	15417	15417
e03377-A-20240509	e03377-A-20240509	1	e03377-A_S29_L001_R1_001.fastq.gz	e03377-A_S29_L001_R2_001.fastq.gz	22738	22738	22430	22430	22047	22047	19084	17905	17905
e03377-B-20240509	e03377-B-20240509	1	e03377-B_S125_L001_R1_001.fastq.gz	e03377-B_S125_L001_R2_001.fastq.gz	27227	27227	26809	26809	26716	26716	23691	23643	23643
e03377-C-20240509	e03377-C-20240509	1	e03377-C_S221_L001_R1_001.fastq.gz	e03377-C_S221_L001_R2_001.fastq.gz	19313	19313	19058	19058	19004	19004	18287	17751	17751
e03378-A-20240509	e03378-A-20240509	1	e03378-A_S30_L001_R1_001.fastq.gz	e03378-A_S30_L001_R2_001.fastq.gz	17460	17460	17218	17218	17177	17177	16911	16441	16441
e03378-B-20240509	e03378-B-20240509	1	e03378-B_S126_L001_R1_001.fastq.gz	e03378-B_S126_L001_R2_001.fastq.gz	31819	31819	31290	31290	27435	27435	26759	26472	26472
e03378-C-20240509	e03378-C-20240509	1	e03378-C_S222_L001_R1_001.fastq.gz	e03378-C_S222_L001_R2_001.fastq.gz	13072	13072	12892	12892	12844	12844	12727	12694	12694
e03379-A-20240509	e03379-A-20240509	1	e03379-A_S31_L001_R1_001.fastq.gz	e03379-A_S31_L001_R2_001.fastq.gz	22225	22225	21907	21907	21040	21040	20280	19669	19669
e03379-B-20240509	e03379-B-20240509	1	e03379-B_S127_L001_R1_001.fastq.gz	e03379-B_S127_L001_R2_001.fastq.gz	39181	39181	38623	38623	38501	38501	35610	35230	35230
e03379-C-20240509	e03379-C-20240509	1	e03379-C_S223_L001_R1_001.fastq.gz	e03379-C_S223_L001_R2_001.fastq.gz	10931	10931	10794	10794	10760	10760	10097	10097	10097
e03380-A-20240509	e03380-A-20240509	1	e03380-A_S32_L001_R1_001.fastq.gz	e03380-A_S32_L001_R2_001.fastq.gz	1704	1704	1673	1673	88	88	54	54	27
e03380-B-20240509	e03380-B-20240509	1	e03380-B_S128_L001_R1_001.fastq.gz	e03380-B_S128_L001_R2_001.fastq.gz	15413	15413	15143	15143	12832	12832	12685	12675	12675
e03380-C-20240509	e03380-C-20240509	1	e03380-C_S224_L001_R1_001.fastq.gz	e03380-C_S224_L001_R2_001.fastq.gz	81	81	78	78	33	33	20	20	20
e03381-A-20240509	e03381-A-20240509	1	e03381-A_S33_L001_R1_001.fastq.gz	e03381-A_S33_L001_R2_001.fastq.gz	8059	8059	7954	7954	7660	7660	7457	7347	7347
e03381-B-20240509	e03381-B-20240509	1	e03381-B_S129_L001_R1_001.fastq.gz	e03381-B_S129_L001_R2_001.fastq.gz	15840	15840	15643	15643	15590	15590	15162	15032	15032
e03381-C-20240509	e03381-C-20240509	1	e03381-C_S225_L001_R1_001.fastq.gz	e03381-C_S225_L001_R2_001.fastq.gz	19659	19659	19375	19375	19231	19231	18797	18326	18326
e03382-A-20240509	e03382-A-20240509	1	e03382-A_S34_L001_R1_001.fastq.gz	e03382-A_S34_L001_R2_001.fastq.gz	25963	25963	25520	25520	25444	25444	25030	24601	24601
e03382-B-20240509	e03382-B-20240509	1	e03382-B_S130_L001_R1_001.fastq.gz	e03382-B_S130_L001_R2_001.fastq.gz	19886	19886	19554	19554	19494	19494	19038	18576	18576
e03382-C-20240509	e03382-C-20240509	1	e03382-C_S226_L001_R1_001.fastq.gz	e03382-C_S226_L001_R2_001.fastq.gz	21292	21292	20987	20987	20938	20938	20601	20289	20289
e03383-A-20240509	e03383-A-20240509	1	e03383-A_S35_L001_R1_001.fastq.gz	e03383-A_S35_L001_R2_001.fastq.gz	35577	35577	35082	35082	34896	34896	32522	31893	31893
e03383-B-20240509	e03383-B-20240509	1	e03383-B_S131_L001_R1_001.fastq.gz	e03383-B_S131_L001_R2_001.fastq.gz	28943	28943	28563	28563	21864	21864	19877	19448	19448
e03383-C-20240509	e03383-C-20240509	1	e03383-C_S227_L001_R1_001.fastq.gz	e03383-C_S227_L001_R2_001.fastq.gz	27825	27825	27400	27400	13038	13038	12748	12583	12583
e03384-A-20240509	e03384-A-20240509	1	e03384-A_S37_L001_R1_001.fastq.gz	e03384-A_S37_L001_R2_001.fastq.gz	33929	33929	33430	33430	31902	31902	30213	29938	29938
e03384-B-20240509	e03384-B-20240509	1	e03384-B_S133_L001_R1_001.fastq.gz	e03384-B_S133_L001_R2_001.fastq.gz	31287	31287	30831	30831	30672	30672	26933	26526	26526
e03384-C-20240509	e03384-C-20240509	1	e03384-C_S229_L001_R1_001.fastq.gz	e03384-C_S229_L001_R2_001.fastq.gz	3161	3161	3117	3117	2972	2972	44	44	44
e03385-A-20240509	e03385-A-20240509	1	e03385-A_S38_L001_R1_001.fastq.gz	e03385-A_S38_L001_R2_001.fastq.gz	34963	34963	34438	34438	34157	34157	32969	32387	32387
e03385-B-20240509	e03385-B-20240509	1	e03385-B_S134_L001_R1_001.fastq.gz	e03385-B_S134_L001_R2_001.fastq.gz	29974	29974	29579	29579	29441	29441	27802	27516	27516
e03385-C-20240509	e03385-C-20240509	1	e03385-C_S230_L001_R1_001.fastq.gz	e03385-C_S230_L001_R2_001.fastq.gz	37935	37935	37409	37409	37266	37266	36032	35599	35597
e03386-A-20240509	e03386-A-20240509	1	e03386-A_S39_L001_R1_001.fastq.gz	e03386-A_S39_L001_R2_001.fastq.gz	25672	25672	25349	25349	25152	25152	23722	23654	23652
e03386-B-20240509	e03386-B-20240509	1	e03386-B_S135_L001_R1_001.fastq.gz	e03386-B_S135_L001_R2_001.fastq.gz	17490	17490	17271	17271	17077	17077	12019	11907	11907
e03386-C-20240509	e03386-C-20240509	1	e03386-C_S231_L001_R1_001.fastq.gz	e03386-C_S231_L001_R2_001.fastq.gz	29385	29385	28971	28971	28875	28875	27404	26813	26810
e03387-A-20240509	e03387-A-20240509	1	e03387-A_S40_L001_R1_001.fastq.gz	e03387-A_S40_L001_R2_001.fastq.gz	32964	32964	32503	32503	29964	29964	29147	28760	28760
e03387-B-20240509	e03387-B-20240509	1	e03387-B_S136_L001_R1_001.fastq.gz	e03387-B_S136_L001_R2_001.fastq.gz	28581	28581	28162	28162	25783	25783	24780	24052	24052
e03387-C-20240509	e03387-C-20240509	1	e03387-C_S232_L001_R1_001.fastq.gz	e03387-C_S232_L001_R2_001.fastq.gz	20096	20096	19836	19836	19714	19714	19168	18974	18974
e03388-A-20240509	e03388-A-20240509	1	e03388-A_S41_L001_R1_001.fastq.gz	e03388-A_S41_L001_R2_001.fastq.gz	21628	21628	21325	21325	21196	21196	20681	20390	20390
e03388-B-20240509	e03388-B-20240509	1	e03388-B_S137_L001_R1_001.fastq.gz	e03388-B_S137_L001_R2_001.fastq.gz	29728	29728	29304	29304	27167	27167	26308	25782	25782
e03388-C-20240509	e03388-C-20240509	1	e03388-C_S233_L001_R1_001.fastq.gz	e03388-C_S233_L001_R2_001.fastq.gz	21037	21037	20755	20755	20276	20276	19824	19520	19520
e03389-A-20240509	e03389-A-20240509	1	e03389-A_S42_L001_R1_001.fastq.gz	e03389-A_S42_L001_R2_001.fastq.gz	16190	16190	15984	15984	15921	15921	15614	15444	15444
e03389-B-20240509	e03389-B-20240509	1	e03389-B_S138_L001_R1_001.fastq.gz	e03389-B_S138_L001_R2_001.fastq.gz	24542	24542	24198	24198	24097	24097	23637	23211	23211
e03389-C-20240509	e03389-C-20240509	1	e03389-C_S234_L001_R1_001.fastq.gz	e03389-C_S234_L001_R2_001.fastq.gz	24546	24546	24240	24240	20737	20737	20454	20174	20174
e03390-A-20240509	e03390-A-20240509	1	e03390-A_S43_L001_R1_001.fastq.gz	e03390-A_S43_L001_R2_001.fastq.gz	1303	1303	1059	1059	167	167	115	114	114
e03390-B-20240509	e03390-B-20240509	1	e03390-B_S139_L001_R1_001.fastq.gz	e03390-B_S139_L001_R2_001.fastq.gz	8994	8994	8836	8836	237	237	40	40	40
e03390-C-20240509	e03390-C-20240509	1	e03390-C_S235_L001_R1_001.fastq.gz	e03390-C_S235_L001_R2_001.fastq.gz	24016	24016	23689	23689	309	309	44	41	41
e03391-A-20240509	e03391-A-20240509	1	e03391-A_S44_L001_R1_001.fastq.gz	e03391-A_S44_L001_R2_001.fastq.gz	12504	12504	12303	12303	12238	12238	11210	11167	11167
e03391-B-20240509	e03391-B-20240509	1	e03391-B_S140_L001_R1_001.fastq.gz	e03391-B_S140_L001_R2_001.fastq.gz	13112	13112	12921	12921	12768	12768	6641	6640	6640
e03391-C-20240509	e03391-C-20240509	1	e03391-C_S236_L001_R1_001.fastq.gz	e03391-C_S236_L001_R2_001.fastq.gz	4239	4239	4187	4187	4040	4040	10	10	10
e03392-A-20240509	e03392-A-20240509	1	e03392-A_S45_L001_R1_001.fastq.gz	e03392-A_S45_L001_R2_001.fastq.gz	659	659	650	650	609	609	448	448	448
e03392-B-20240509	e03392-B-20240509	1	e03392-B_S141_L001_R1_001.fastq.gz	e03392-B_S141_L001_R2_001.fastq.gz	868	868	854	854	840	840	523	523	523
e03392-C-20240509	e03392-C-20240509	1	e03392-C_S237_L001_R1_001.fastq.gz	e03392-C_S237_L001_R2_001.fastq.gz	275	275	267	267	229	229	0	0	0
e03393-A-20240509	e03393-A-20240509	1	e03393-A_S46_L001_R1_001.fastq.gz	e03393-A_S46_L001_R2_001.fastq.gz	8048	8048	7937	7937	6762	6762	414	412	412
e03393-B-20240509	e03393-B-20240509	1	e03393-B_S142_L001_R1_001.fastq.gz	e03393-B_S142_L001_R2_001.fastq.gz	10184	10184	10039	10039	9869	9869	11	11	11
e03393-C-20240509	e03393-C-20240509	1	e03393-C_S238_L001_R1_001.fastq.gz	e03393-C_S238_L001_R2_001.fastq.gz	5754	5754	5681	5681	5582	5582	1389	1389	1389
